ride_date,num_rides,avg_duration_min,day,day_of_week,month,obs_date,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in
2015-03-26,14954,11.843317284115733,26,Thursday,3,2015-03-26,45.2,57.0,32.0,4.4,0.05
2015-02-02,1459,15.347703906785473,2,Monday,2,2015-02-02,29.6,36.0,19.9,11.2,0.84
2015-11-05,43006,15.287937729619122,5,Thursday,11,2015-11-05,62.0,71.1,55.0,3.3,0.0
2015-02-21,3157,9.848833280540596,21,Saturday,2,2015-02-21,20.1,28.9,3.0,8.0,0.01
2015-02-08,6662,11.115628439907937,8,Sunday,2,2015-02-08,33.0,36.0,26.1,8.9,0.01
2015-10-09,37283,21.96473459753776,9,Friday,10,2015-10-09,66.9,78.1,60.1,7.7,0.0
2015-11-10,21585,13.018756080611537,10,Tuesday,11,2015-11-10,56.0,60.1,46.0,9.6,0.0
2015-04-01,20146,13.21556388364936,1,Wednesday,4,2015-04-01,39.8,51.1,34.0,8.5,0.14
2015-01-14,13086,10.383807122115236,14,Wednesday,1,2015-01-14,22.0,36.0,17.1,9.1,0.0
2015-12-23,14817,13.37780364896178,23,Wednesday,12,2015-12-23,54.2,62.1,50.0,6.1,0.18
2015-06-20,23580,16.728049194232405,20,Saturday,6,2015-06-20,69.5,84.9,64.0,8.3,0.0
2015-06-21,25926,18.059541901308855,21,Sunday,6,2015-06-21,75.0,90.0,64.0,9.4,0.25
2015-07-01,37539,14.627503396467672,1,Wednesday,7,2015-07-01,76.4,84.9,70.0,9.7,0.35
2015-03-04,7514,11.673711294472543,4,Wednesday,3,2015-03-04,38.9,46.9,24.1,8.0,0.73
2015-04-07,16262,11.673802935268313,7,Tuesday,4,2015-04-07,50.6,60.1,39.0,7.7,0.01
2015-05-31,19586,18.385298172163793,31,Sunday,5,2015-05-31,74.6,86.0,66.0,9.6,0.0
2015-06-13,29980,19.425647098065387,13,Saturday,6,2015-06-13,80.5,88.0,71.1,10.1,0.0
2015-05-25,28164,20.0718174501728,25,Monday,5,2015-05-25,72.5,82.9,55.9,8.8,0.0
2015-05-04,32066,16.651919998336762,4,Monday,5,2015-05-04,66.5,82.0,51.1,7.1,0.0
2015-09-02,43225,15.4317061885483,2,Wednesday,9,2015-09-02,80.2,88.0,75.0,5.6,0.0
2015-08-20,39280,14.207862780040728,20,Thursday,8,2015-08-20,81.0,87.1,75.9,11.0,0.0
2015-10-29,45358,16.44813189881976,29,Thursday,10,2015-10-29,67.6,73.9,51.1,13.5,1.26
2015-08-30,32913,18.77698376528019,30,Sunday,8,2015-08-30,79.1,90.0,70.0,7.4,0.0
2015-04-06,23391,15.09333860601656,6,Monday,4,2015-04-06,46.7,62.1,39.0,7.8,0.0
2015-01-30,9015,10.857901645405803,30,Friday,1,2015-01-30,33.9,37.0,21.0,10.8,0.07
2015-02-17,4784,10.820833333333342,17,Tuesday,2,2015-02-17,19.4,28.0,3.9,6.6,0.11
2015-03-11,19561,13.397417480360575,11,Wednesday,3,2015-03-11,46.4,60.1,33.1,7.5,0.44
2015-01-09,7930,10.61096469104666,9,Friday,1,2015-01-09,24.0,33.1,8.1,13.3,0.0
2015-01-19,10710,11.528778400248989,19,Monday,1,2015-01-19,39.4,43.0,28.9,12.3,1.98
2015-12-16,35643,13.286628978106966,16,Wednesday,12,2015-12-16,50.0,64.0,45.0,10.8,0.11
2015-07-23,42175,14.830885595732065,23,Thursday,7,2015-07-23,77.1,86.0,71.1,9.2,0.0
2015-09-03,42879,13.919988417018429,3,Thursday,9,2015-09-03,82.6,93.0,75.0,4.9,0.0
2015-08-28,41755,15.329681076118629,28,Friday,8,2015-08-28,73.1,82.9,66.0,5.3,0.0
2015-02-13,7642,10.384181715083312,13,Friday,2,2015-02-13,17.6,39.9,9.0,18.2,0.0
2015-06-11,37400,14.35285383244207,11,Thursday,6,2015-06-11,80.2,91.9,66.0,8.8,0.0
2015-10-01,34719,18.449217527386537,1,Thursday,10,2015-10-01,59.4,78.1,54.0,13.6,0.06
2015-08-31,40119,14.14580830363004,31,Monday,8,2015-08-31,82.7,91.9,72.0,7.5,0.08
2015-06-06,26334,18.09425837320574,6,Saturday,6,2015-06-06,65.7,73.9,55.9,7.3,0.55
2015-03-28,1107,12.674495633845227,28,Saturday,3,2015-03-28,37.6,46.0,33.1,10.7,0.28
2015-01-05,14506,10.630196700216002,5,Monday,1,2015-01-05,42.5,57.0,28.9,18.2,0.13
2015-05-16,23882,18.76949376099154,16,Saturday,5,2015-05-16,65.2,75.0,55.9,6.5,0.01
2015-05-15,34945,15.999832117136451,15,Friday,5,2015-05-15,63.2,73.9,52.0,7.6,0.0
2015-11-16,40916,15.260485303222865,16,Monday,11,2015-11-16,58.8,68.0,42.1,5.7,0.0
2015-07-28,40434,14.023608844042142,28,Tuesday,7,2015-07-28,82.8,93.9,75.9,5.0,0.0
2015-09-28,48011,17.792971749529624,28,Monday,9,2015-09-28,68.5,79.0,55.9,6.3,0.0
2015-05-14,40826,16.911596776563957,14,Thursday,5,2015-05-14,59.7,72.0,52.0,8.5,0.0
2015-05-21,31214,13.769075308088247,21,Thursday,5,2015-05-21,57.1,66.0,53.1,7.0,0.0
2015-11-03,49326,18.01580370055008,3,Tuesday,11,2015-11-03,61.3,73.0,51.1,2.5,0.0
2015-08-18,39916,14.111271169455858,18,Tuesday,8,2015-08-18,83.4,93.0,77.0,8.5,0.0
2015-08-06,42283,14.349701219560265,6,Thursday,8,2015-08-06,76.3,88.0,64.9,6.7,0.0
2015-08-02,31622,19.153534986191055,2,Sunday,8,2015-08-02,81.0,90.0,73.0,6.5,0.0
2015-04-27,25501,13.120946237402451,27,Monday,4,2015-04-27,53.8,61.0,45.0,9.9,0.0
2015-09-14,44668,16.586815318945707,14,Monday,9,2015-09-14,66.6,79.0,59.0,12.8,0.05
2015-05-06,30313,14.547862853121323,6,Wednesday,5,2015-05-06,65.3,81.0,59.0,6.4,0.0
2015-08-16,30344,19.528532274365073,16,Sunday,8,2015-08-16,82.8,91.9,73.9,4.9,0.0
2015-05-28,35934,13.981679838964029,28,Thursday,5,2015-05-28,73.4,84.0,66.9,7.0,0.02
2015-08-26,42832,14.303074803884943,26,Wednesday,8,2015-08-26,76.9,88.0,69.1,9.3,0.0
2015-06-29,38037,15.260375862099188,29,Monday,6,2015-06-29,71.3,78.1,62.1,10.1,0.26
2015-04-28,29795,14.786426134138845,28,Tuesday,4,2015-04-28,57.2,72.0,48.9,11.5,0.0
2015-09-01,43291,14.215529401800223,1,Tuesday,9,2015-09-01,82.6,91.9,75.9,6.3,0.0
2015-01-01,5317,13.363444298163126,1,Thursday,1,2015-01-01,31.2,39.0,27.0,11.5,0.0
2015-03-25,14670,11.680996364462622,25,Wednesday,3,2015-03-25,39.1,48.0,26.1,5.7,0.0
2015-01-10,6109,9.933761663119986,10,Saturday,1,2015-01-10,21.7,33.1,17.1,13.3,0.06
2015-02-11,11439,10.817006148556112,11,Wednesday,2,2015-02-11,28.4,39.0,21.9,9.3,0.0
2015-03-22,9676,12.476186785172937,22,Sunday,3,2015-03-22,39.9,48.0,28.9,13.8,0.01
2015-08-22,34277,19.970484095263096,22,Saturday,8,2015-08-22,76.6,86.0,70.0,6.8,0.0
2015-09-07,33682,19.942311917344576,7,Monday,9,2015-09-07,77.8,90.0,66.9,7.9,0.0
2015-10-14,49998,15.80713161859808,14,Wednesday,10,2015-10-14,64.5,73.0,59.0,9.2,0.0
2015-06-17,38030,14.446373038828996,17,Wednesday,6,2015-06-17,73.9,79.0,64.0,8.3,0.34
2015-06-15,25087,13.001108808014774,15,Monday,6,2015-06-15,70.3,79.0,62.6,9.0,0.79
2015-01-26,4141,11.085237060291393,26,Monday,1,2015-01-26,26.6,35.1,21.2,14.7,0.0
2015-12-02,23782,13.507134247189752,2,Wednesday,12,2015-12-02,48.1,55.4,46.0,5.1,0.24
2015-12-17,21961,14.37893462653492,17,Thursday,12,2015-12-17,53.4,59.0,48.0,6.5,0.05
2015-12-03,33917,13.151216204263353,3,Thursday,12,2015-12-03,51.4,57.2,46.9,11.5,0.1
2015-06-16,32147,13.381549859499588,16,Tuesday,6,2015-06-16,68.1,79.0,62.6,7.1,0.02
2016-09-30,21381,11.513554869588258,30,Friday,9,2016-09-30,62.1,66.9,60.1,21.8,0.0
2016-05-30,32619,19.59295758095997,30,Monday,5,2016-05-30,73.5,87.1,69.1,6.6,1.53
2016-03-04,17369,12.661628955802485,4,Friday,3,2016-03-04,33.7,42.1,27.0,10.0,0.04
2016-03-28,20345,14.658629474891455,28,Monday,3,2016-03-28,47.3,62.1,42.8,11.2,0.19
2016-09-11,52245,19.226808626024816,11,Sunday,9,2016-09-11,80.6,91.0,75.9,11.5,0.0
2016-09-29,55578,12.945873966917365,29,Thursday,9,2016-09-29,63.2,71.1,60.1,18.2,0.0
2016-07-25,35379,14.396699077607243,25,Monday,7,2016-07-25,84.3,93.9,75.9,8.2,0.02
2016-07-29,37703,15.57184220530638,29,Friday,7,2016-07-29,78.1,93.9,71.1,8.3,0.89
2016-03-27,22483,21.43104419635576,27,Sunday,3,2016-03-27,45.8,54.0,39.0,6.8,0.0
2016-04-11,32048,14.772181311366287,11,Monday,4,2016-04-11,50.2,61.0,33.1,11.7,0.0
2016-03-29,31481,14.373479770867082,29,Tuesday,3,2016-03-29,49.7,63.0,43.0,21.8,0.32
2016-01-22,20950,14.860442322991249,22,Friday,1,2016-01-22,27.3,37.9,21.9,10.5,0.0
2016-04-25,42308,17.729564542560905,25,Monday,4,2016-04-25,56.6,68.0,48.0,6.5,0.0
2016-09-15,67331,15.071359403543688,15,Thursday,9,2016-09-15,70.4,91.9,63.0,10.3,0.37
2016-08-27,45674,19.996362262994257,27,Saturday,8,2016-08-27,82.4,91.0,75.9,8.2,0.0
2016-01-03,15499,15.743290965008496,3,Sunday,1,2016-01-03,40.0,46.9,34.0,9.9,0.0
2016-07-21,54842,15.428570560276189,21,Thursday,7,2016-07-21,80.9,91.0,71.1,8.3,0.0
2016-09-08,61596,14.537538963569062,8,Thursday,9,2016-09-08,79.0,88.0,72.0,6.0,0.0
2016-05-16,42787,17.327288272917787,16,Monday,5,2016-05-16,52.8,68.0,44.1,16.9,0.0
2016-09-22,67810,14.72663569778302,22,Thursday,9,2016-09-22,76.8,86.0,70.0,5.8,0.0
2016-07-19,54593,15.406976474395377,19,Tuesday,7,2016-07-19,80.2,97.0,75.9,10.9,0.12
2016-04-10,23229,20.432587139638677,10,Sunday,4,2016-04-10,40.5,50.0,33.1,11.5,0.07
2016-02-27,17226,16.949139866093887,27,Saturday,2,2016-02-27,32.6,42.1,28.0,11.5,0.0
2016-05-11,51181,16.623003653699616,11,Wednesday,5,2016-05-11,63.0,73.9,51.1,5.4,0.0
2016-02-25,25102,12.41208203861578,25,Thursday,2,2016-02-25,52.7,61.0,36.0,17.1,1.48
2016-05-13,32391,16.22495446265938,13,Friday,5,2016-05-13,61.6,78.1,55.9,5.7,0.0
2016-04-30,38258,25.188611096589813,30,Saturday,4,2016-04-30,52.8,63.0,46.9,6.2,0.02
2016-03-23,40983,17.209375838762412,23,Wednesday,3,2016-03-23,57.4,71.1,50.0,9.1,0.0
2016-06-07,51812,15.050389549396533,7,Tuesday,6,2016-06-07,79.3,87.1,68.0,9.1,0.0
2016-04-17,38843,24.61598228767088,17,Sunday,4,2016-04-17,55.8,73.9,45.0,4.5,0.0
2016-06-18,48901,20.863376345405342,18,Saturday,6,2016-06-18,73.0,86.0,63.0,5.3,0.0
2016-06-22,55749,15.74638289476044,22,Wednesday,6,2016-06-22,77.9,89.1,66.9,8.8,0.0
2016-09-28,59464,13.58711657473429,28,Wednesday,9,2016-09-28,67.6,75.9,62.1,10.8,0.0
2016-07-14,50350,15.634059582919567,14,Thursday,7,2016-07-14,80.4,91.0,73.0,7.8,0.0
2016-02-03,16203,11.663013022279824,3,Wednesday,2,2016-02-03,48.1,57.0,37.9,9.0,0.0
2016-04-14,38505,16.651420594727956,14,Thursday,4,2016-04-14,49.9,61.0,42.1,6.5,0.0
2016-07-23,37523,18.09332764793148,23,Saturday,7,2016-07-23,89.5,99.0,75.9,11.0,0.0
2016-01-14,23780,13.019561956826466,14,Thursday,1,2016-01-14,28.7,39.0,24.1,11.0,0.0
2016-01-31,16118,16.035860528601564,31,Sunday,1,2016-01-31,42.4,55.9,30.0,6.8,0.0
2016-03-19,24048,18.363905522288757,19,Saturday,3,2016-03-19,43.5,57.0,37.0,7.0,0.0
2016-08-12,44750,16.519986964618248,12,Friday,8,2016-08-12,86.5,98.1,75.9,7.9,0.56
2016-08-24,58154,15.984386571287732,24,Wednesday,8,2016-08-24,78.6,89.1,66.9,6.4,0.0
2016-05-18,44803,16.13090008853574,18,Wednesday,5,2016-05-18,59.3,69.1,55.0,7.2,0.0
2016-01-08,28709,14.043273886237769,8,Friday,1,2016-01-08,40.3,48.0,32.0,7.0,0.0
2016-08-22,54404,15.145024569271866,22,Monday,8,2016-08-22,76.0,89.1,71.1,15.1,0.13
2016-07-01,39669,17.035908391943337,1,Friday,7,2016-07-01,76.9,87.1,70.0,8.4,0.0
2016-03-17,35390,16.212757370255254,17,Thursday,3,2016-03-17,52.2,64.9,45.0,7.6,0.02
2016-02-13,6625,13.904042767295596,13,Saturday,2,2016-02-13,21.6,27.0,10.9,17.0,0.0
2016-04-29,34878,18.54241260011087,29,Friday,4,2016-04-29,52.0,59.0,48.0,7.8,0.0
2016-06-26,42992,19.894191555017983,26,Sunday,6,2016-06-26,75.8,86.0,64.9,7.5,0.0
2016-01-07,27773,12.8975695819681,7,Thursday,1,2016-01-07,39.0,48.0,26.1,3.7,0.0
2016-04-16,36148,21.12567500276641,16,Saturday,4,2016-04-16,52.6,64.9,44.1,6.7,0.0
2016-07-24,39637,21.14364734969852,24,Sunday,7,2016-07-24,85.2,99.0,75.9,7.0,0.0
2016-04-24,37866,23.703855701684883,24,Sunday,4,2016-04-24,56.5,69.1,48.0,9.7,0.0
2017-12-23,9608,17.30497502081598,23,Saturday,12,2017-12-23,41.2,53.1,36.0,7.4,0.05
2017-04-27,52035,14.989963486115112,27,Thursday,4,2017-04-27,62.0,69.1,53.1,5.1,0.13
2017-05-25,17495,11.630573497189674,25,Thursday,5,2017-05-25,58.4,69.1,55.9,11.7,0.1
2017-06-06,41268,12.379238554489357,6,Tuesday,6,2017-06-06,58.0,66.9,55.0,11.5,0.02
2017-11-08,54211,14.70585459285631,8,Wednesday,11,2017-11-08,43.4,51.1,39.9,9.5,0.6
2017-12-05,41792,12.433630040837166,5,Tuesday,12,2017-12-05,53.8,60.1,39.9,11.4,0.0
2017-12-15,22944,11.740416521385404,15,Friday,12,2017-12-15,25.5,33.1,23.0,6.5,0.02
2017-09-16,61036,18.354687943727196,16,Saturday,9,2017-09-16,74.2,82.0,69.1,5.8,0.0
2017-06-20,64673,17.394913127064886,20,Tuesday,6,2017-06-20,76.9,87.1,70.0,11.0,1.23
2017-08-16,68436,17.916156457614886,16,Wednesday,8,2017-08-16,76.8,86.0,69.1,4.8,0.12
2017-07-18,66234,16.656136073114514,18,Tuesday,7,2017-07-18,80.5,88.0,75.0,7.9,0.0
2017-10-10,74118,15.892096161975948,10,Tuesday,10,2017-10-10,75.1,81.0,69.1,8.4,0.21
2017-11-01,60773,14.487495269280766,1,Wednesday,11,2017-11-01,51.4,57.9,46.9,7.8,0.0
2017-04-15,42531,19.468383061766716,15,Saturday,4,2017-04-15,57.2,66.0,50.0,8.4,0.0
2017-05-02,61207,17.97880797947947,2,Tuesday,5,2017-05-02,70.5,78.1,50.0,12.9,0.0
2017-04-18,53809,14.69761873788152,18,Tuesday,4,2017-04-18,59.2,73.0,51.1,10.2,0.0
2017-07-30,59342,19.02969734757844,30,Sunday,7,2017-07-30,72.9,82.0,66.0,7.0,0.0
2017-12-26,14113,11.752530763598577,26,Tuesday,12,2017-12-26,27.0,39.0,24.1,16.4,0.22
2017-05-03,59252,17.574413240621983,3,Wednesday,5,2017-05-03,64.3,78.1,61.0,14.1,0.0
2017-12-24,13216,13.150605326876514,24,Sunday,12,2017-12-24,40.3,53.1,37.0,10.1,0.49
2017-12-07,45367,12.206890471047238,7,Thursday,12,2017-12-07,42.7,59.0,39.9,13.2,0.0
2017-07-15,56499,18.995504640200128,15,Saturday,7,2017-07-15,73.7,86.0,64.9,6.9,0.47
2017-10-09,38391,15.025982218054576,9,Monday,10,2017-10-09,73.9,80.1,71.1,9.0,0.39
2017-05-29,26322,15.230585315198947,29,Monday,5,2017-05-29,59.1,71.1,55.9,9.5,0.13
2017-05-28,46727,24.94769119923528,28,Sunday,5,2017-05-28,64.5,72.0,57.9,6.8,0.0
2017-06-19,38310,16.131654920386318,19,Monday,6,2017-06-19,78.5,87.1,70.0,11.1,0.0
2017-07-28,63899,15.266647887030055,28,Friday,7,2017-07-28,76.9,84.0,66.9,5.8,0.0
2017-04-17,53247,15.313219524104646,17,Monday,4,2017-04-17,70.9,88.0,60.1,12.2,0.0
2017-12-02,38923,14.491770932353624,2,Saturday,12,2017-12-02,44.2,53.1,39.9,5.5,0.0
2017-07-07,44068,15.803184094278542,7,Friday,7,2017-07-07,72.4,82.0,68.0,8.4,0.01
2017-08-15,52461,15.563273034571717,15,Tuesday,8,2017-08-15,73.2,77.0,69.1,5.3,0.32
2017-08-11,63140,19.479002481258583,11,Friday,8,2017-08-11,75.9,86.0,71.1,7.7,0.0
2017-10-12,61248,21.156885667014976,12,Thursday,10,2017-10-12,62.7,78.1,59.0,14.4,0.07
2017-12-04,49630,12.86065921149842,4,Monday,12,2017-12-04,45.5,52.0,39.9,5.0,0.0
2017-06-15,64763,18.41413950352311,15,Thursday,6,2017-06-15,70.7,82.9,64.0,8.1,0.02
2017-08-02,56184,20.02627616403247,2,Wednesday,8,2017-08-02,79.6,91.0,69.1,6.1,0.0
2017-04-02,39780,23.5137967152673,2,Sunday,4,2017-04-02,50.6,63.0,39.0,9.7,0.01
2017-07-09,57118,20.39753813742312,9,Sunday,7,2017-07-09,76.3,87.1,70.0,8.5,0.0
2017-06-01,67403,15.789940111468832,1,Thursday,6,2017-06-01,69.4,82.0,57.9,6.9,0.05
2017-10-16,61730,13.429257519304496,16,Monday,10,2017-10-16,62.6,75.0,55.0,14.0,0.01
2017-06-23,55323,16.401218601064052,23,Friday,6,2017-06-23,81.2,87.1,68.0,9.3,0.0
2017-08-30,65329,16.343364100680144,30,Wednesday,8,2017-08-30,67.5,80.1,61.0,10.6,0.32
2017-07-17,62555,16.636904857059125,17,Monday,7,2017-07-17,80.1,87.1,71.1,7.2,0.0
2017-09-08,69574,15.893449181207542,8,Friday,9,2017-09-08,67.5,75.0,61.0,10.6,0.0
2017-06-13,60921,15.213903798908971,13,Tuesday,6,2017-06-13,89.7,100.9,75.9,8.5,0.0
2017-09-11,71917,16.34557267405481,11,Monday,9,2017-09-11,67.7,78.1,59.0,5.1,0.0
2017-12-03,33728,13.151542239879827,3,Sunday,12,2017-12-03,45.3,48.0,39.9,5.0,0.0
2017-05-24,60622,16.644185279271543,24,Wednesday,5,2017-05-24,62.8,70.0,57.0,7.4,0.03
2017-12-21,37592,11.657265286940488,21,Thursday,12,2017-12-21,37.2,53.1,34.0,9.2,0.0
2017-04-24,48692,14.031161860949092,24,Monday,4,2017-04-24,53.5,64.9,48.0,6.0,0.0
2017-08-03,66149,19.157882205324352,3,Thursday,8,2017-08-03,76.2,88.0,69.1,6.2,0.08
2017-08-06,56476,22.546589996930845,6,Sunday,8,2017-08-06,72.0,80.1,66.0,10.9,0.16
2017-10-26,64003,14.974387398507362,26,Thursday,10,2017-10-26,58.0,68.0,53.1,10.5,0.0
2017-05-19,62143,15.827023156268607,19,Friday,5,2017-05-19,87.9,97.0,80.1,11.0,0.0
2017-09-15,72297,17.247020392731823,15,Friday,9,2017-09-15,76.6,82.9,70.0,6.3,0.0
2017-05-08,51553,14.057762561506278,8,Monday,5,2017-05-08,53.4,62.1,48.0,12.5,0.0
2017-11-15,54230,12.714872764152684,15,Wednesday,11,2017-11-15,43.5,51.1,37.9,7.4,0.0
2017-10-01,55505,20.975704591177955,1,Sunday,10,2017-10-01,58.8,70.0,52.0,6.8,0.0
2017-06-22,66308,17.513423719611513,22,Thursday,6,2017-06-22,77.1,87.1,68.0,7.6,0.0
2017-10-18,70234,16.483878415961875,18,Wednesday,10,2017-10-18,60.0,73.9,45.0,6.2,0.0
2017-06-28,67752,19.71228303223521,28,Wednesday,6,2017-06-28,71.5,81.0,62.1,10.1,0.0
2017-06-25,54655,23.20370200957522,25,Sunday,6,2017-06-25,78.2,86.0,70.0,7.1,0.18
2018-01-12,22254,13.36127063299482,12,Friday,1,2018-01-12,47.9,60.1,35.1,9.4,0.01
2018-01-30,27996,10.918298447397252,30,Tuesday,1,2018-01-30,34.2,44.1,30.0,11.2,0.06
2018-04-04,36753,12.154555637181542,4,Wednesday,4,2018-04-04,45.9,57.0,39.0,9.3,0.28
2018-03-30,34787,13.862753806498596,30,Friday,3,2018-03-30,50.1,60.1,43.0,6.3,0.02
2018-03-07,8188,10.351335287412477,7,Wednesday,3,2018-03-07,36.6,41.0,33.8,14.7,0.1
2018-05-27,25814,23.9957884610418,27,Sunday,5,2018-05-27,68.8,91.9,59.0,11.2,0.12
2018-01-04,1922,17.32840790842872,4,Thursday,1,2018-01-04,26.1,30.0,17.1,17.0,0.02
2018-02-15,44193,12.132828351398038,15,Thursday,2,2018-02-15,51.0,61.0,36.0,6.8,0.13
2018-02-10,16324,15.006767132238831,10,Saturday,2,2018-02-10,42.0,51.1,28.0,5.5,0.0
2018-02-05,29068,12.037206435484611,5,Monday,2,2018-02-05,37.4,46.9,30.0,12.6,1.01
2018-05-13,25986,17.894076297493527,13,Sunday,5,2018-05-13,53.6,64.0,52.0,7.3,0.14
2018-05-12,34535,16.28217412287052,12,Saturday,5,2018-05-12,59.2,73.0,54.0,7.3,0.06
2018-04-19,38298,11.335561909238082,19,Thursday,4,2018-04-19,46.2,55.0,39.0,9.9,0.07
2018-04-29,44837,18.70150656823605,29,Sunday,4,2018-04-29,54.2,66.0,50.0,10.6,0.22
2018-05-28,49043,22.907766313915,28,Monday,5,2018-05-28,60.2,82.0,55.9,8.3,0.41
2018-03-25,25562,12.974195420285314,25,Sunday,3,2018-03-25,40.4,51.1,35.1,11.0,0.0
2018-04-07,33245,14.37738657442222,7,Saturday,4,2018-04-07,45.7,62.1,37.0,10.5,0.09
2018-04-20,47052,16.000119371475527,20,Friday,4,2018-04-20,43.2,50.0,37.9,16.3,0.08
2018-01-06,4295,29.80572370974001,6,Saturday,1,2018-01-06,11.8,19.9,8.1,19.8,0.0
2018-01-14,12399,23.557887732881667,14,Sunday,1,2018-01-14,20.0,25.0,16.0,13.8,0.11
2018-03-14,35377,11.430208421667562,14,Wednesday,3,2018-03-14,36.7,42.1,32.0,16.3,0.05
2018-01-22,36865,20.773647090736475,22,Monday,1,2018-01-22,42.1,52.0,37.9,7.1,0.0
2018-04-05,39814,13.378084760804407,5,Thursday,4,2018-04-05,41.6,57.0,35.1,18.2,0.11
2018-01-03,24299,11.210897567801144,3,Wednesday,1,2018-01-03,22.6,30.0,14.0,7.5,0.0
2018-05-04,71199,17.76182647696363,4,Friday,5,2018-05-04,75.8,93.0,68.0,5.5,0.01
2018-01-31,31276,11.032208402609031,31,Wednesday,1,2018-01-31,26.2,37.0,19.0,13.0,0.0
2018-05-21,71220,22.679741645605173,21,Monday,5,2018-05-21,68.9,84.0,55.0,7.6,0.0
2018-02-13,35189,11.132938797161993,13,Tuesday,2,2018-02-13,33.0,41.0,27.0,9.9,0.0
2018-05-01,72035,17.44585085953587,1,Tuesday,5,2018-05-01,60.3,82.0,44.1,7.8,0.0
2018-04-14,62597,22.908648178027697,14,Saturday,4,2018-04-14,61.6,82.0,51.1,9.4,0.0
2018-03-15,39574,21.854904314280425,15,Thursday,3,2018-03-15,38.6,48.0,32.0,15.0,0.0
2018-04-09,40509,11.925599249549489,9,Monday,4,2018-04-09,38.7,48.9,33.1,10.6,0.0
2018-01-18,27662,11.015991251536407,18,Thursday,1,2018-01-18,26.0,36.0,19.9,12.4,0.12
2018-05-06,48993,17.533699031834477,6,Sunday,5,2018-05-06,62.6,75.9,57.0,7.6,0.0
2018-03-12,36340,13.3560897083104,12,Monday,3,2018-03-12,38.2,46.0,33.1,10.5,0.0
2018-04-24,58527,14.893794601921623,24,Tuesday,4,2018-04-24,54.8,66.0,45.0,7.9,0.0
2016-05-02,38537,17.37560569495982,2,Monday,5,2016-05-02,50.6,61.0,44.6,6.1,0.15
2016-03-21,26414,13.60851253123344,21,Monday,3,2016-03-21,39.6,50.0,33.1,10.4,0.14
2016-06-05,22397,17.38387432840708,5,Sunday,6,2016-06-05,69.3,82.9,66.0,7.5,0.27
2016-02-09,22741,13.106703750934434,9,Tuesday,2,2016-02-09,30.2,41.0,27.0,8.3,0.06
2016-06-29,54882,14.842684304507856,29,Wednesday,6,2016-06-29,75.7,87.1,70.0,5.5,0.07
2016-02-04,27766,15.73333213282432,4,Thursday,2,2016-02-04,54.0,57.9,42.1,8.2,0.69
2016-07-02,35837,20.688649533536104,2,Saturday,7,2016-07-02,72.9,81.0,68.0,11.5,0.28
2016-07-09,38142,17.58379695174174,9,Saturday,7,2016-07-09,70.3,86.0,66.0,9.0,0.01
2016-08-01,49401,15.41438871008009,1,Monday,8,2016-08-01,74.2,82.9,71.1,10.4,0.57
2016-03-06,18832,16.34574217643727,6,Sunday,3,2016-03-06,37.8,46.9,30.0,4.5,0.0
2016-01-20,23420,12.554346712211784,20,Wednesday,1,2016-01-20,32.1,37.9,18.0,13.0,0.0
2016-06-08,42250,13.552358185404335,8,Wednesday,6,2016-06-08,64.9,87.1,55.0,13.0,0.01
2016-05-23,48578,15.865359147487892,23,Monday,5,2016-05-23,65.0,77.0,54.0,6.0,0.11
2016-08-17,53989,15.480586786197188,17,Wednesday,8,2016-08-17,82.8,91.0,78.1,11.7,0.13
2016-05-17,43396,15.650359480136412,17,Tuesday,5,2016-05-17,62.3,68.0,44.1,9.2,0.0
2016-08-16,50426,14.790182643874187,16,Tuesday,8,2016-08-16,84.9,93.0,78.1,9.0,0.0
2016-06-16,46198,14.32881690405068,16,Thursday,6,2016-06-16,73.3,87.1,66.0,4.4,0.12
2016-02-02,28528,14.370903439895308,2,Tuesday,2,2016-02-02,45.5,59.0,37.9,5.0,0.0
2016-01-30,12973,15.286832909375882,30,Saturday,1,2016-01-30,34.0,42.1,30.0,10.4,0.0
2016-06-10,53299,16.033148214162864,10,Friday,6,2016-06-10,67.9,78.1,55.9,12.0,0.0
2016-05-09,45724,17.34708942058145,9,Monday,5,2016-05-09,62.9,73.9,48.9,9.9,0.08
2016-03-14,10930,12.241709362610548,14,Monday,3,2016-03-14,47.6,64.0,41.0,12.0,0.02
2016-05-20,52543,18.39868139745858,20,Friday,5,2016-05-20,64.4,78.1,55.9,5.7,0.0
2016-04-06,29365,15.281174300471084,6,Wednesday,4,2016-04-06,39.0,48.0,27.0,9.9,0.0
2016-03-18,34647,15.460024917982311,18,Friday,3,2016-03-18,53.0,64.0,45.0,13.3,0.04
2016-01-05,18053,11.37125131557082,5,Tuesday,1,2016-01-05,19.5,37.9,12.9,13.8,0.0
2016-06-21,53564,14.265951323027904,21,Tuesday,6,2016-06-21,80.8,89.1,66.0,10.0,0.0
2016-01-02,14587,17.119549370444002,2,Saturday,1,2016-01-02,37.3,43.0,34.0,11.9,0.0
2016-03-16,36067,16.4251014315949,16,Wednesday,3,2016-03-16,53.5,64.9,44.1,3.2,0.0
2016-07-05,43744,14.842111299073398,5,Tuesday,7,2016-07-05,76.0,89.1,69.1,6.3,1.08
2016-04-01,34449,17.70399285900897,1,Friday,4,2016-04-01,62.6,79.0,48.9,9.1,0.0
